id,car,price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,engine,gear,wheelDrive
Mã: 4408411,Hyundai Elantra Sport 1.6 AT - 2018,639000000,Lắp ráp trong nước,Xe đã dùng,Sedan,60 Km,Trắng,Ghi,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4443786,Toyota Fortuner 2.5G - 2016,755000000,Lắp ráp trong nước,Xe đã dùng,SUV,"110,000 Km",Bạc,Ghi,5 cửa,8 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4408411,Hyundai Elantra Sport 1.6 AT - 2018,639000000,Lắp ráp trong nước,Xe đã dùng,Sedan,60 Km,Trắng,Ghi,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4443786,Toyota Fortuner 2.5G - 2016,755000000,Lắp ráp trong nước,Xe đã dùng,SUV,"110,000 Km",Bạc,Ghi,5 cửa,8 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4235862,Mercedes Benz C class C300 AMG - 2019,1679000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"34,000 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4324770,Chevrolet Orlando LTZ 1.8 - 2017,460000000,Lắp ráp trong nước,Xe đã dùng,SUV,"61,000 Km",Trắng,Nhiều màu,5 cửa,7 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 2584453,Ford Everest Titanium 2.0L 4x4 AT - 2022,1310000000,Nhập khẩu,Xe mới,SUV,0 Km,Bạc,Đen,5 cửa,7 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4414905,Toyota Vios E 1.5 MT - 2022,478000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Đỏ,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 3189206,Suzuki XL7 1.5 AT - 2022,563000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Đen,4 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4314521,Toyota Land Cruiser 4.6 V8 - 2020,4920000000,Nhập khẩu,Xe đã dùng,SUV,"15,000 Km",Đen,Nâu,5 cửa,8 chỗ,Xăng4.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4432948,Honda City RS 1.5 AT - 2021,616000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"17,777 Km",Đỏ,Ghi,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448943,Mercedes Benz GLS 350d 4Matic - 2016,2599000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Đen,Kem,5 cửa,7 chỗ,Dầu3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4422827,Toyota Land Cruiser GX.R 4.0 V6 - 2008,1480000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Đen,Kem,5 cửa,8 chỗ,Xăng4.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4397939,Ford Transit Limousine - 2022,1288000000,Lắp ráp trong nước,Xe mới,Van/Minivan,0 Km,Xanh,Kem,4 cửa,10 chỗ,Dầu2.2L,Số tay,RFD - Dẫn động cầu sau
Mã: 4425702,Mazda CX5 2.0 AT - 2019,779000000,Lắp ráp trong nước,Xe đã dùng,SUV,0 Km,Đỏ,Ghi,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4417212,Kia Morning SX 1.1 MT Sport - 2012,135000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,0 Km,Bạc,Đen,5 cửa,5 chỗ,Xăng1.1L,Số tay,FWD - Dẫn động cầu trước
Mã: 3799705,Bentley Bentayga First Edition 4.0 V8 - 2021,17990000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Nâu,5 cửa,5 chỗ,Xăng4.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4330174,Mazda CX 30 Premium 2.0 AT - 2021,834000000,Nhập khẩu,Xe mới,Crossover,0 Km,Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448960,Toyota Hiace - 2005,85000000,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,"99,999 Km",Xanh,Xám,3 cửa,3 chỗ,Xăng,Số tay,FWD - Dẫn động cầu trước
Mã: 4342509,LandRover Range Rover Evoque Dynamic - 2013,1090000000,Nhập khẩu,Xe đã dùng,SUV,"50,000 Km",Đen,Nhiều màu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4370833,Ford Focus 2.0 AT Ghia - 2011,315000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"100,000 Km",Bạc,Màu khác,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4415441,Honda CRV E - 2022,968000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Trắng,Kem,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4415441,Honda CRV E - 2022,968000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Trắng,Kem,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4310177,Mercedes Benz E class E300 AMG - 2021,2999000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"4,800 Km",Trắng,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4294844,Toyota Vios G 1.5 CVT - 2022,566000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Cát,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4433086,Mitsubishi Xpander Premium 1.5 AT - 2022,648000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Nhiều màu,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4373210,BMW Z4 sDrive30i M Sport - 2020,3359000000,Nhập khẩu,Xe đã dùng,Convertible/Cabriolet,"5,000 Km",Đỏ,Đen,2 cửa,2 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3933874,Hyundai SantaFe Tiêu chuẩn 2.5L - 2021,1030000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Trắng,Màu khác,5 cửa,7 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4427352,Ford Transit Limousine - 2022,1209000000,Lắp ráp trong nước,Xe mới,Van/Minivan,0 Km,Trắng,Nhiều màu,4 cửa,10 chỗ,Dầu2.2L,Số tay,RFD - Dẫn động cầu sau
Mã: 4442291,Honda CRV 2.4 AT - 2010,430000000,Lắp ráp trong nước,Xe đã dùng,SUV,"110,000 Km",Đen,Đen,5 cửa,5 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4445732,Hyundai Tucson 2.0 AT Đặc biệt - 2021,890000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"8,000 Km",Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4439477,Mazda CX5 2.0 Luxury - 2020,855000000,Lắp ráp trong nước,Xe đã dùng,SUV,"22,000 Km",Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4386494,Toyota Camry 2.0E - 2015,695000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"78,000 Km",Vàng,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448990,LandRover Range Rover Sport HSE - 2014,2550000000,Nhập khẩu,Xe đã dùng,SUV,"70,000 Km",Đỏ,Trắng,5 cửa,5 chỗ,Xăng,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4415656,Chevrolet Lacetti 1.6 - 2013,198000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"120,000 Km",Đen,Xám,4 cửa,5 chỗ,Xăng1.6L,Số tay,FWD - Dẫn động cầu trước
Mã: 4289571,Ford Ranger XLS 2.2L 4x2 AT - 2016,550000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"70,000 Km",Bạc,Nhiều màu,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3451791,VinFast Fadil Tiêu chuẩn 1.4 AT - 2022,342000000,Lắp ráp trong nước,Xe mới,Hatchback,0 Km,Đỏ,Đen,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4426230,Honda Accord 2.4 AT - 2008,350000000,Nhập khẩu,Xe đã dùng,Sedan,"120,000 Km",Bạc,Đen,4 cửa,5 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4414694,Toyota Fortuner 2.7V 4x2 AT - 2012,435000000,Lắp ráp trong nước,Xe đã dùng,SUV,0 Km,Bạc,Kem,5 cửa,8 chỗ,Xăng2.7L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4335398,Toyota Venza 2.7 - 2009,595000000,Nhập khẩu,Xe đã dùng,Crossover,"73,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng2.7L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4388367,Mercedes Benz GLC 300 4Matic - 2017,1639000000,Lắp ráp trong nước,Xe đã dùng,SUV,"56,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4367727,Ford Ranger XLS 2.2L 4x2 MT - 2018,532000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"65,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tay,RFD - Dẫn động cầu sau
Mã: 4335398,Toyota Venza 2.7 - 2009,595000000,Nhập khẩu,Xe đã dùng,Crossover,"73,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng2.7L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4388367,Mercedes Benz GLC 300 4Matic - 2017,1639000000,Lắp ráp trong nước,Xe đã dùng,SUV,"56,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4367727,Ford Ranger XLS 2.2L 4x2 MT - 2018,532000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"65,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tay,RFD - Dẫn động cầu sau
Mã: 4388780,Mercedes Benz GLC 300 4Matic - 2017,1650000000,Lắp ráp trong nước,Xe đã dùng,SUV,"36,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4426329,Ford Ranger Wildtrak 2.0L 4x4 AT - 2022,920000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Cam,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4419932,Mercedes Benz C class C200 - 2015,825000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"80,000 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4379432,BMW X6 xDrive35i - 2008,660000000,Nhập khẩu,Xe đã dùng,SUV,"100,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4345703,Mazda 3 1.5L Luxury - 2019,645000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"50,000 Km",Trắng,Nâu,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4378579,Hyundai Tucson 2.0 ATH - 2018,789000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"28,686 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4416242,Hyundai SantaFe 2.4L - 2020,950000000,Lắp ráp trong nước,Xe đã dùng,SUV,0 Km,Cam,Đen,5 cửa,7 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448879,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,888000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4343780,Kia Cerato 2.0 AT Premium - 2020,620000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"50,000 Km",Trắng,Nhiều màu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4222541,VinFast VF8 Eco - 2022,907000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Đỏ,Nâu,5 cửa,5 chỗ,Điện0.2L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4448956,Hyundai i10 - 2016,329000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,0 Km,Đỏ,Nhiều màu,5 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448964,Volkswagen Tiguan - 2018,1265000000,Nhập khẩu,Xe đã dùng,SUV,"50,000 Km",Đen,Màu khác,4 cửa,5 chỗ,Xăng,Số tự động,-
Mã: 4448966,Toyota Corolla altis 1.8V - 2015,548000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"9,344 Km",Nâu,Đen,0 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4447305,Mitsubishi Outlander 2.0 CVT Premium - 2020,859000000,Lắp ráp trong nước,Xe đã dùng,SUV,"20,000 Km",Trắng,Đen,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4414923,Mercedes Benz E class E250 - 2017,1620000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"62,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng,Số tự động,RFD - Dẫn động cầu sau
Mã: 4424271,Mercedes Benz C class C200 - 2019,1260000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"32,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4406209,Suzuki Swift GL 1.2 AT - 2019,495000000,Nhập khẩu,Xe đã dùng,Hatchback,0 Km,Xanh,Đen,5 cửa,5 chỗ,Xăng1.2L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4379432,BMW X6 xDrive35i - 2008,660000000,Nhập khẩu,Xe đã dùng,SUV,"100,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4345703,Mazda 3 1.5L Luxury - 2019,645000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"50,000 Km",Trắng,Nâu,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4378579,Hyundai Tucson 2.0 ATH - 2018,789000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"28,686 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4416242,Hyundai SantaFe 2.4L - 2020,950000000,Lắp ráp trong nước,Xe đã dùng,SUV,0 Km,Cam,Đen,5 cửa,7 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448879,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,888000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4343780,Kia Cerato 2.0 AT Premium - 2020,620000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"50,000 Km",Trắng,Nhiều màu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4222541,VinFast VF8 Eco - 2022,907000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Đỏ,Nâu,5 cửa,5 chỗ,Điện0.2L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4448956,Hyundai i10 - 2016,329000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,0 Km,Đỏ,Nhiều màu,5 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448964,Volkswagen Tiguan - 2018,1265000000,Nhập khẩu,Xe đã dùng,SUV,"50,000 Km",Đen,Màu khác,4 cửa,5 chỗ,Xăng,Số tự động,-
Mã: 4448966,Toyota Corolla altis 1.8V - 2015,548000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"9,344 Km",Nâu,Đen,0 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4447305,Mitsubishi Outlander 2.0 CVT Premium - 2020,859000000,Lắp ráp trong nước,Xe đã dùng,SUV,"20,000 Km",Trắng,Đen,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4414923,Mercedes Benz E class E250 - 2017,1620000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"62,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng,Số tự động,RFD - Dẫn động cầu sau
Mã: 4424271,Mercedes Benz C class C200 - 2019,1260000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"32,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4406209,Suzuki Swift GL 1.2 AT - 2019,495000000,Nhập khẩu,Xe đã dùng,Hatchback,0 Km,Xanh,Đen,5 cửa,5 chỗ,Xăng1.2L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4365847,Lexus RX 350 - 2020,4189000000,Nhập khẩu,Xe đã dùng,SUV,"12,345 Km",Xanh,Nâu,5 cửa,5 chỗ,Xăng3.5L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4444544,Kia Morning Si AT - 2015,305000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"35,000 Km",Trắng,Ghi,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4413341,Porsche Macan 2.0 - 2015,2680000000,Nhập khẩu,Xe đã dùng,SUV,"60,000 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4448950,Chevrolet Spark - 2009,75000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,0 Km,Trắng,Ghi,5 cửa,5 chỗ,Xăng,Số tay,FWD - Dẫn động cầu trước
Mã: 4391435,Hyundai Accent 1.4 ATH - 2018,492000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"40,000 Km",Trắng,Nhiều màu,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4328385,Mercedes Benz GLC 300 4Matic - 2021,2350000000,Lắp ráp trong nước,Xe đã dùng,SUV,"10,000 Km",Đỏ,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4328385,Mercedes Benz GLC 300 4Matic - 2021,2350000000,Lắp ráp trong nước,Xe đã dùng,SUV,"10,000 Km",Đỏ,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4334715,Lexus IS 250C - 2010,1280000000,Nhập khẩu,Xe đã dùng,Convertible/Cabriolet,"35,000 Km",Trắng,Kem,2 cửa,4 chỗ,Xăng2.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4405926,Toyota Corolla altis 2.0V Sport - 2018,760000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"34,000 Km",Nâu,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4445885,Mercedes Benz S class S500L - 2017,3750000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"17,519 Km",Đen,Kem,4 cửa,5 chỗ,Xăng4.7L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4440680,Hyundai Accent 1.4 MT Base - 2020,410000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"40,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.4L,Số tay,FWD - Dẫn động cầu trước
Mã: 4420135,Toyota Fortuner 2.7V 4x2 AT - 2015,690000000,Lắp ráp trong nước,Xe đã dùng,SUV,"45,000 Km",Bạc,Kem,5 cửa,8 chỗ,Xăng2.7L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4354315,VinFast Lux SA 2.0 Plus 2.0 AT - 2021,1120000000,Lắp ráp trong nước,Xe đã dùng,SUV,"7,000 Km",Trắng,Ghi,5 cửa,7 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4295271,LandRover Freelander LR2 HSE - 2011,1080000000,Nhập khẩu,Xe đã dùng,SUV,"90,000 Km",Xanh,Nâu,5 cửa,5 chỗ,Xăng3.2L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4376256,BMW X5 3.0si - 2008,485000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Bạc,Kem,5 cửa,7 chỗ,Xăng3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4355581,Kia Rio 1.4 AT - 2016,425000000,Nhập khẩu,Xe đã dùng,Sedan,"40,000 Km",Đỏ,Ghi,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4435827,Mercedes Benz S class S500L - 2013,2250000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"87,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng4.7L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4443685,Mercedes Benz E class E300 AMG - 2022,2945000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"4,000 Km",Trắng,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4426406,Honda CRV G - 2021,1010000000,Lắp ráp trong nước,Xe đã dùng,SUV,"7,000 Km",Đỏ,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4432932,VinFast Fadil 1.4 AT - 2021,348000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"21,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4447754,Mercedes Benz GLC 300 4Matic - 2022,2589000000,Lắp ráp trong nước,Xe đã dùng,SUV,0 Km,Đen,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4444486,Toyota Camry 2.5Q - 2019,1135000000,Nhập khẩu,Xe đã dùng,Sedan,0 Km,Đen,Kem,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3868397,VinFast Fadil 1.4 AT Plus - 2022,383000000,Lắp ráp trong nước,Xe mới,Hatchback,0 Km,Đỏ,Đen,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4223434,Mercedes Benz S class S600 - 2006,1068000000,Nhập khẩu,Xe đã dùng,Sedan,0 Km,Đen,Kem,4 cửa,5 chỗ,Xăng5.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3275369,VinFast Fadil Nâng cao 1.4 AT - 2022,403000000,Lắp ráp trong nước,Xe mới,Hatchback,0 Km,Đỏ,Xám,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4264488,Toyota Yaris 1.5G - 2017,525000000,Nhập khẩu,Xe đã dùng,Hatchback,0 Km,Đỏ,Nâu,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4444366,BMW X4 xDrive28i - 2015,1299000000,Nhập khẩu,Xe đã dùng,SUV,"70,000 Km",Vàng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4412797,Mazda 6 2.5 AT - 2016,599000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"80,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4444306,Mazda 3 1.5 AT - 2016,490000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"68,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4278040,Hyundai Elantra 1.6 AT - 2020,595000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"15,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4400017,Hyundai Accent 1.4 AT - 2020,495000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"28,000 Km",Đỏ,Nhiều màu,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4111628,Mitsubishi Triton Athlete 4x2 AT Mivec - 2021,760000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Cam,Nhiều màu,4 cửa,5 chỗ,Dầu2.4L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4374546,Mitsubishi Outlander 2.0 CVT - 2022,825000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Nâu,Ghi,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3965100,Mazda 2 Luxury - 2022,537000000,Nhập khẩu,Xe mới,Sedan,0 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4394452,Ford Ranger Wildtrak 3.2L 4x4 AT - 2017,805000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0 Km,Đen,Nâu,4 cửa,5 chỗ,Dầu3.2L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 3457164,Mitsubishi Pajero Sport 2.4D 4x4 AT - 2021,1345000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Dầu2.4L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4312666,Mercedes Benz E class E300 - 2010,639000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"89,000 Km",Bạc,Kem,4 cửa,5 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3571519,Ford Everest Titanium 2.0L 4x2 AT - 2021,1111000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,-,5 cửa,7 chỗ,Dầu2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4436198,Kia K3 Deluxe 1.6 MT - 2021,555000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Đỏ,Đen,4 cửa,5 chỗ,Xăng1.6L,Số tay,FWD - Dẫn động cầu trước
Mã: 4417485,Hyundai Accent 1.4 AT - 2021,515000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"12,000 Km",Trắng,Kem,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4442278,Kia Morning Deluxe - 2019,335000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"45,000 Km",Trắng,Ghi,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
